User_ID,Age,City_Tier,EV_Type,Battery_Capacity_kWh,Charging_Sessions_Per_Month,Avg_Charge_Cost,Distance_Travelled_Per_Month,Income_Level,Loan_Taken,Missed_Payments_Last_6M,Tenure_Months,Charging_Location_Type,App_Usage_Score,Charger_Working_Status,Charging_Time_Minutes,High_Default_Risk,Charging_Efficiency_Index
10191,26,Tier5,4KW,26.3,10,501.5,995,Low,1,5,33,Private,6,Working,47.0,1,94.04
10192,33,Tier2,5KW,38.3,32,388.91,1634,Medium,1,5,4,Highway,9,Not Working,122.5,1,50.5
10193,42,Tier5,4KW,41.6,34,307.78,653,Low,1,0,44,Public,1,Working,55.4,1,100.0
10194,51,Tier2,4KW,28.0,33,486.98,1557,Low,0,0,28,Highway,10,Working,42.4,0,100.0
10195,42,Tier5,4KW,48.2,22,541.24,1814,Medium,0,2,20,Private,6,Working,80.7,0,100.0
10196,57,Tier5,5KW,48.0,17,439.32,1419,High,1,5,14,Public,2,Working,68.2,1,100.0
10197,47,Tier1,2KW,36.4,15,374.04,2029,Medium,0,4,1,Private,5,Working,57.0,0,100.0
10198,34,Tier5,5KW,38.7,18,618.83,2450,Medium,1,3,12,Private,5,Working,48.2,0,100.0
10199,25,Tier1,2KW,18.2,18,397.03,1833,Medium,1,4,7,Public,5,Working,31.3,0,100.0
10200,56,Tier2,4KW,29.7,27,311.77,827,Medium,1,4,32,Highway,4,Working,42.1,1,100.0
10201,52,Tier3,4KW,22.5,29,442.2,1363,Medium,0,2,15,Public,3,Working,37.9,0,100.0
10202,54,Tier5,2KW,25.9,29,459.32,400,Low,1,3,41,Public,4,Working,36.2,1,100.0
10203,27,Tier3,2KW,40.1,8,361.75,1362,Medium,1,5,39,Highway,6,Working,55.3,0,92.78
10204,62,Tier3,2KW,42.6,14,439.03,427,Medium,1,2,14,Highway,4,Working,65.6,0,96.48
10205,30,Tier4,2KW,43.0,24,246.58,886,Medium,0,3,28,Highway,6,Working,72.8,0,100.0
10206,37,Tier5,5KW,37.4,31,500.86,2055,High,1,5,7,Private,7,Working,53.1,1,100.0
10207,50,Tier5,5KW,40.2,22,324.01,2095,Medium,1,4,10,Private,10,Working,49.1,1,100.0
10208,41,Tier2,2KW,19.1,13,404.18,1165,High,0,2,3,Public,1,Working,29.5,0,100.0
10209,33,Tier2,2KW,22.1,25,368.79,502,Low,1,4,22,Private,10,Working,29.0,1,100.0
10210,21,Tier1,5KW,32.9,17,618.19,1261,High,0,5,8,Public,2,Working,43.4,0,100.0
10211,21,Tier4,2KW,41.0,27,413.59,2482,Low,1,3,29,Private,4,Working,57.5,1,100.0
10212,53,Tier1,5KW,30.5,23,348.79,363,Medium,0,1,3,Private,6,Working,51.5,0,100.0
10213,58,Tier2,2KW,21.4,12,700.85,1201,Medium,1,1,38,Public,3,Working,38.2,0,100.0
10214,45,Tier5,5KW,28.1,15,665.36,656,Medium,0,5,45,Highway,1,Working,44.1,0,100.0
10215,46,Tier2,3KW,25.7,27,550.36,736,Low,0,3,10,Highway,10,Working,32.4,1,100.0
10216,33,Tier3,2KW,17.8,12,517.45,1355,Medium,1,3,28,Public,1,Working,22.3,1,100.0
10217,48,Tier3,2KW,57.2,22,346.15,536,Low,0,5,9,Highway,4,Working,99.2,1,90.56
10218,53,Tier1,4KW,47.3,28,580.46,1094,Low,1,0,24,Public,8,Working,69.8,1,100.0
10219,57,Tier3,2KW,15.2,21,493.77,2051,Medium,0,4,9,Highway,10,Working,22.5,0,100.0
10220,61,Tier3,4KW,15.8,33,373.58,2306,Medium,1,4,37,Public,10,Working,22.2,1,100.0
10221,50,Tier5,2KW,26.9,14,466.9,1719,High,1,1,28,Private,7,Not Working,89.5,0,42.01
10222,28,Tier2,3KW,20.1,26,394.29,529,Medium,0,1,24,Public,6,Working,26.5,0,100.0
10223,21,Tier3,4KW,58.8,34,267.31,1266,Medium,0,4,1,Highway,2,Not Working,234.8,1,0.0
10224,32,Tier5,3KW,27.0,26,613.85,2280,Medium,1,2,27,Highway,3,Working,45.3,1,100.0
10225,25,Tier5,2KW,38.6,30,232.35,2025,High,0,1,29,Public,10,Working,51.9,0,100.0
10226,44,Tier5,3KW,29.9,14,708.8,2069,Medium,0,2,6,Private,2,Working,42.6,0,100.0
10227,26,Tier5,4KW,23.3,27,424.34,1138,Medium,0,2,4,Highway,5,Working,32.6,0,100.0
10228,45,Tier5,5KW,45.5,8,504.25,790,High,0,5,22,Highway,5,Working,71.2,0,81.2
10229,21,Tier3,5KW,41.5,12,514.12,2105,Low,0,3,40,Public,9,Working,59.1,0,98.1
10230,45,Tier5,2KW,34.4,6,331.24,704,Low,0,3,11,Private,1,Working,45.5,1,94.02
10231,21,Tier3,2KW,58.8,18,424.75,788,Low,0,0,30,Public,6,Not Working,213.9,1,0.0
10232,52,Tier2,2KW,37.4,12,437.83,1596,Medium,1,3,10,Private,3,Working,47.2,1,100.0
10233,62,Tier2,2KW,30.4,27,377.57,2425,Medium,0,4,36,Private,5,Working,52.1,0,100.0
10234,62,Tier2,2KW,54.2,30,574.47,1374,High,1,0,33,Highway,8,Working,96.7,1,100.0
10235,23,Tier1,2KW,39.0,26,304.85,2091,Medium,1,0,25,Private,8,Working,51.0,0,100.0
10236,39,Tier1,2KW,51.3,18,473.85,1253,Medium,0,1,46,Public,8,Working,71.1,0,100.0
10237,63,Tier1,2KW,34.6,12,244.78,2099,High,0,3,46,Private,4,Not Working,105.1,1,32.61
10238,49,Tier5,2KW,4.9,22,478.71,1074,Low,1,4,32,Highway,6,Working,7.5,1,100.0
10239,22,Tier5,2KW,19.4,12,470.37,2269,Low,0,2,22,Highway,2,Working,26.3,0,100.0
10240,29,Tier3,2KW,45.8,14,678.92,759,Low,1,3,40,Private,3,Working,57.6,1,100.0
10241,37,Tier5,4KW,29.1,8,376.22,1192,Low,1,1,37,Public,3,Working,36.9,1,100.0
10242,56,Tier1,2KW,37.5,15,429.67,1619,Low,0,2,37,Highway,3,Working,63.4,0,96.6
10243,37,Tier5,2KW,46.3,18,421.21,1292,Low,0,4,27,Highway,7,Working,80.9,0,92.14
10244,32,Tier3,2KW,36.8,27,651.76,1325,High,0,5,26,Private,9,Working,52.9,0,100.0
10245,40,Tier1,3KW,26.4,32,380.9,1724,Medium,0,1,27,Highway,3,Working,35.7,0,100.0
10246,23,Tier1,5KW,34.9,20,477.03,664,Medium,0,3,7,Private,2,Working,52.4,0,100.0
10247,63,Tier2,2KW,36.1,14,414.79,555,Medium,1,4,8,Highway,4,Working,54.4,1,100.0
10248,24,Tier1,4KW,30.9,19,431.8,438,High,0,1,24,Public,5,Working,55.2,0,100.0
10249,37,Tier2,4KW,21.2,12,451.34,907,Medium,0,0,14,Private,8,Working,26.8,0,100.0
10250,57,Tier1,4KW,31.4,19,581.77,1995,Medium,0,0,29,Private,1,Working,40.5,0,100.0
10251,62,Tier2,5KW,34.1,23,624.46,2402,High,1,5,13,Public,10,Not Working,132.9,1,28.27
10252,35,Tier2,5KW,20.6,32,283.45,2446,Medium,1,4,11,Private,2,Working,35.3,1,100.0
10253,53,Tier5,2KW,25.8,12,543.75,1567,Medium,0,2,1,Highway,5,Working,45.6,0,99.04
10254,36,Tier2,2KW,27.8,21,600.58,1122,Low,1,4,12,Public,3,Not Working,113.4,1,35.59
10255,31,Tier2,4KW,16.4,29,490.8,1820,Medium,1,4,41,Highway,10,Working,26.5,1,100.0
10256,40,Tier4,5KW,36.3,22,592.09,2230,Medium,0,2,8,Highway,3,Working,47.5,0,100.0
10257,58,Tier5,5KW,37.4,6,300.13,1487,Low,1,3,24,Public,3,Working,47.3,1,94.62
10258,44,Tier3,2KW,29.6,9,510.96,1846,Medium,0,4,19,Highway,9,Working,47.5,0,94.18
10259,36,Tier5,2KW,21.3,20,599.84,2121,Low,0,1,2,Private,9,Not Working,67.9,0,62.4
10260,50,Tier2,5KW,39.1,28,374.39,819,Medium,1,3,2,Highway,3,Working,68.6,1,100.0
10261,54,Tier1,3KW,40.5,21,295.43,2354,High,1,1,47,Highway,6,Working,69.6,0,100.0
10262,21,Tier2,4KW,36.0,19,587.02,757,High,1,4,30,Private,2,Working,46.1,1,100.0
10263,44,Tier4,4KW,35.4,23,399.27,819,Low,0,4,13,Private,3,Working,57.6,1,100.0
10264,44,Tier3,2KW,40.9,28,380.6,1840,Medium,1,4,47,Highway,3,Working,66.4,1,100.0
10265,29,Tier4,5KW,34.0,27,224.35,1759,Medium,0,3,42,Private,3,Working,53.2,1,100.0
10266,42,Tier2,5KW,25.8,31,388.38,712,High,0,4,47,Highway,6,Not Working,92.7,1,62.96
10267,32,Tier5,3KW,34.3,26,366.18,2160,Medium,0,3,7,Highway,4,Working,43.3,1,100.0
10268,37,Tier2,4KW,31.1,19,233.67,765,Low,0,2,39,Private,10,Working,51.5,0,100.0
10269,45,Tier3,4KW,34.3,34,379.78,343,Medium,0,0,43,Private,8,Working,48.9,0,100.0
10270,48,Tier3,2KW,43.8,17,592.22,400,Medium,0,3,41,Private,5,Working,78.4,0,90.64
10271,35,Tier4,2KW,23.0,21,491.06,1032,Low,1,2,11,Highway,2,Working,35.1,1,100.0
10272,50,Tier2,2KW,36.8,24,253.55,1161,High,1,3,35,Highway,8,Working,58.0,1,100.0
10273,47,Tier5,5KW,22.5,16,496.8,452,Medium,0,1,35,Highway,2,Working,37.5,0,100.0
10274,42,Tier5,2KW,25.8,7,537.21,2409,Medium,0,0,44,Public,7,Working,40.8,0,93.84
10275,30,Tier2,2KW,50.7,32,462.48,793,Medium,0,4,32,Public,5,Working,67.1,0,100.0
10276,51,Tier5,3KW,39.6,14,445.77,2314,Medium,1,2,25,Private,10,Working,61.9,0,97.78
10277,47,Tier4,2KW,36.6,14,354.84,751,Medium,0,5,9,Public,8,Working,53.9,0,100.0
10278,32,Tier3,2KW,18.4,27,500.2,1741,Low,1,3,44,Private,5,Working,26.7,1,100.0
10279,51,Tier1,3KW,32.6,17,520.21,1508,Medium,0,1,2,Public,6,Working,47.4,0,100.0
10280,52,Tier3,4KW,14.3,28,483.67,1246,Low,0,4,14,Private,8,Working,17.7,1,100.0
10281,52,Tier1,4KW,35.4,32,659.44,2155,Low,0,4,1,Private,8,Working,54.1,1,100.0
10282,61,Tier3,4KW,22.5,11,425.35,1129,Medium,1,5,25,Public,2,Working,33.6,1,100.0
10283,65,Tier3,4KW,40.6,9,293.59,1265,Low,1,2,12,Public,6,Working,62.6,0,87.88
10284,55,Tier5,3KW,36.6,13,650.91,1442,Medium,0,3,8,Private,8,Working,60.4,0,94.88
10285,41,Tier1,4KW,22.8,8,223.26,604,High,1,3,46,Highway,3,Working,38.6,1,95.64
10286,30,Tier5,2KW,38.8,7,402.16,971,Medium,0,3,21,Private,4,Not Working,124.9,1,14.1
10287,36,Tier2,3KW,55.9,15,339.48,999,Medium,0,1,43,Public,10,Working,86.9,0,87.82
10288,27,Tier3,2KW,33.0,28,437.77,417,Medium,0,4,30,Public,9,Working,50.3,0,100.0
10289,24,Tier5,2KW,43.8,21,433.66,1053,High,0,5,20,Private,8,Working,78.0,0,99.04
10290,47,Tier4,2KW,14.0,30,335.24,1991,Medium,1,3,2,Private,9,Working,24.1,1,100.0
10291,45,Tier2,2KW,39.7,6,578.09,1986,High,0,2,20,Highway,5,Working,53.2,0,90.56
10292,51,Tier3,4KW,29.3,30,433.83,2185,Low,1,2,1,Highway,8,Working,37.6,1,100.0
10293,31,Tier2,4KW,32.3,32,596.27,1158,Medium,1,3,8,Highway,7,Working,48.9,1,100.0
10294,40,Tier3,2KW,41.0,25,309.71,2051,Low,0,5,15,Private,4,Not Working,132.4,1,35.28
10295,56,Tier2,5KW,32.6,13,320.44,1608,High,0,1,2,Public,10,Working,56.3,0,95.78
10296,37,Tier5,4KW,18.8,10,317.23,1915,High,1,3,9,Private,10,Working,23.2,0,100.0
10297,65,Tier3,5KW,50.3,27,512.28,2031,Low,0,1,42,Public,7,Working,90.0,0,100.0
10298,31,Tier1,4KW,20.5,16,659.7,1679,Low,0,4,31,Highway,1,Working,35.5,1,100.0
10299,50,Tier2,2KW,26.6,23,413.54,748,Low,0,4,31,Private,7,Working,42.1,1,100.0
10300,55,Tier2,5KW,36.3,25,172.37,1538,Medium,1,1,16,Public,10,Working,57.3,0,100.0
10301,61,Tier3,5KW,36.4,33,506.95,1063,Low,1,3,24,Private,10,Not Working,120.3,1,52.37
10302,58,Tier3,3KW,39.3,8,529.76,2243,Low,1,2,15,Highway,1,Working,51.1,1,96.34
10303,42,Tier3,2KW,36.3,15,325.91,1612,High,1,5,44,Highway,8,Working,43.9,0,100.0
10304,63,Tier5,2KW,46.5,9,517.87,1645,Low,0,0,30,Highway,5,Working,60.8,0,94.4
10305,47,Tier1,5KW,39.9,24,547.3,1931,Medium,0,1,47,Highway,9,Working,57.5,0,100.0
10306,57,Tier5,2KW,23.1,31,204.09,986,Medium,1,1,40,Private,7,Working,32.1,0,100.0
10307,55,Tier2,4KW,9.0,10,583.93,814,Medium,0,5,31,Private,2,Working,13.4,0,100.0
10308,24,Tier2,4KW,36.5,24,591.45,740,Low,0,1,18,Private,8,Working,56.6,0,100.0
10309,36,Tier4,2KW,49.7,26,413.02,2484,Low,0,1,18,Private,10,Working,77.8,0,100.0
10310,36,Tier5,5KW,22.5,20,527.42,2401,Low,1,0,17,Public,8,Working,32.7,0,100.0
10311,41,Tier3,5KW,24.5,15,687.17,832,Medium,0,2,25,Public,5,Not Working,98.2,0,35.98
10312,46,Tier5,2KW,38.5,28,371.11,749,Medium,1,5,30,Public,6,Working,55.5,1,100.0
10313,56,Tier5,3KW,39.8,13,589.29,2447,Low,1,0,19,Highway,10,Working,56.8,0,100.0
10314,39,Tier5,5KW,46.2,26,479.42,1566,High,0,3,33,Public,5,Not Working,136.8,1,36.51
10315,37,Tier1,4KW,51.4,27,313.23,953,Low,1,4,29,Highway,5,Working,68.6,1,100.0
10316,65,Tier5,4KW,37.4,6,231.52,1383,Medium,1,3,9,Highway,3,Working,45.8,1,96.12
10317,46,Tier5,3KW,25.7,8,536.62,865,Low,1,5,38,Highway,2,Working,43.0,1,93.56
10318,42,Tier4,2KW,26.0,20,293.25,2243,Medium,1,5,2,Private,2,Working,39.7,1,100.0
10319,48,Tier5,5KW,29.6,8,566.15,2417,Medium,1,0,6,Highway,8,Working,44.1,0,95.58
10320,21,Tier5,4KW,45.3,32,187.86,2015,Medium,0,4,25,Highway,7,Working,75.9,0,100.0
10321,64,Tier3,2KW,30.0,32,467.89,2003,High,0,2,14,Highway,4,Not Working,91.3,1,67.69
10322,56,Tier1,5KW,44.6,13,411.55,2130,Medium,1,2,3,Highway,4,Working,61.6,0,100.0
10323,63,Tier3,4KW,19.8,26,651.23,845,Low,0,4,18,Highway,1,Not Working,70.0,1,68.49
10324,57,Tier1,2KW,37.9,12,477.08,384,Low,1,3,45,Private,4,Working,59.7,1,94.62
10325,22,Tier2,5KW,27.5,30,523.52,1541,Medium,0,0,44,Public,1,Working,44.5,0,100.0
10326,37,Tier3,2KW,40.2,11,398.3,340,High,0,0,21,Public,9,Working,67.1,0,87.06
10327,60,Tier2,4KW,32.4,34,428.57,2289,Low,0,3,35,Private,8,Not Working,113.2,1,56.5
10328,58,Tier4,3KW,43.0,22,576.28,1528,High,0,4,7,Private,8,Working,62.7,0,100.0
10329,41,Tier5,2KW,30.7,25,451.96,1384,Medium,0,5,41,Highway,5,Working,42.0,0,100.0
10330,29,Tier3,5KW,34.7,13,339.72,2423,Medium,0,0,31,Highway,5,Not Working,133.0,0,14.53
10331,33,Tier5,4KW,43.1,30,586.84,1388,Medium,0,5,5,Highway,6,Working,68.5,0,100.0
10332,31,Tier1,5KW,34.0,14,652.3,1829,Medium,0,4,23,Public,6,Working,46.2,0,100.0
10333,36,Tier5,3KW,35.6,31,630.34,2017,Medium,0,3,28,Private,4,Working,47.0,1,100.0
10334,36,Tier5,5KW,42.6,26,604.83,534,Medium,0,5,7,Private,10,Not Working,158.9,1,19.03
10335,22,Tier2,2KW,34.2,15,416.07,1126,Low,0,5,1,Public,1,Working,58.0,1,99.36
10336,62,Tier2,4KW,19.2,29,332.24,465,Low,1,4,7,Public,1,Working,33.1,1,100.0
10337,64,Tier2,5KW,29.3,29,307.63,1143,High,0,5,5,Private,6,Working,45.9,0,100.0
10338,28,Tier5,2KW,15.8,6,293.13,1457,Medium,1,2,9,Public,4,Working,22.7,0,100.0
10339,63,Tier5,2KW,32.5,31,438.78,2486,Low,0,2,7,Highway,6,Working,39.2,0,100.0
10340,62,Tier2,5KW,39.7,23,662.56,896,Low,0,4,30,Public,5,Working,49.9,1,100.0
10341,33,Tier3,5KW,36.2,14,251.52,1342,Low,1,1,6,Private,3,Working,54.1,1,100.0
10342,37,Tier1,5KW,48.9,19,452.01,974,Low,1,1,20,Private,10,Not Working,159.8,1,12.12
10343,59,Tier3,3KW,47.8,22,411.58,305,Medium,0,1,24,Private,5,Not Working,132.4,1,34.89
10344,44,Tier5,4KW,37.6,9,308.92,1921,Medium,1,5,34,Highway,7,Working,53.2,0,94.88
10345,23,Tier1,2KW,11.1,16,419.59,2435,High,1,2,21,Private,10,Working,14.7,0,100.0
10346,50,Tier5,3KW,41.7,12,604.77,421,Medium,0,4,36,Highway,5,Working,58.5,0,98.86
10347,33,Tier5,3KW,27.3,10,477.28,2248,Low,0,5,21,Private,1,Working,47.3,1,94.54
10348,39,Tier5,2KW,43.8,28,525.26,1026,Low,0,3,39,Public,7,Working,64.3,1,100.0
10349,27,Tier1,3KW,38.1,5,578.28,1112,Medium,1,5,36,Highway,3,Working,60.6,1,79.88
10350,29,Tier2,3KW,41.6,29,496.4,2225,Medium,1,2,2,Highway,1,Working,52.3,1,100.0
10351,39,Tier1,4KW,40.0,17,405.81,1875,Medium,0,2,41,Highway,3,Not Working,116.7,1,34.51
10352,65,Tier5,4KW,58.9,19,462.05,1513,High,0,4,22,Public,6,Working,98.1,0,87.02
10353,60,Tier4,5KW,40.2,15,321.21,478,Low,1,4,2,Private,2,Not Working,129.7,1,22.72
10354,42,Tier1,2KW,22.2,34,456.87,1154,Medium,1,5,11,Public,1,Working,31.8,1,100.0
10355,38,Tier5,3KW,45.7,27,464.64,2094,Low,0,0,9,Public,5,Working,67.7,0,100.0
10356,43,Tier2,4KW,30.7,8,608.06,786,Medium,1,5,35,Highway,4,Working,55.2,1,85.36
10357,22,Tier1,2KW,48.5,12,411.09,1427,Medium,1,4,34,Public,1,Working,59.0,1,100.0
10358,31,Tier3,2KW,50.4,11,411.09,1015,Low,1,1,20,Highway,4,Not Working,209.1,1,0.0
10359,51,Tier1,4KW,41.2,31,268.12,463,Medium,0,2,28,Public,7,Working,55.7,0,100.0
10360,53,Tier2,3KW,22.2,17,527.82,2366,Low,1,2,25,Private,8,Working,35.0,0,100.0
10361,34,Tier3,5KW,30.4,25,273.69,1197,Low,0,4,37,Private,6,Working,36.7,1,100.0
10362,36,Tier5,4KW,48.4,9,390.26,889,Medium,0,1,47,Highway,7,Working,77.7,0,79.02
10363,31,Tier5,2KW,55.0,5,364.77,1778,Medium,1,4,3,Highway,3,Working,74.0,1,80.0
10364,53,Tier3,3KW,35.6,29,556.88,2180,Low,1,5,45,Highway,9,Working,53.2,1,100.0
10365,27,Tier5,5KW,32.3,20,508.55,1821,Low,1,0,47,Private,2,Working,39.1,1,100.0
10366,51,Tier3,4KW,23.2,15,534.93,1472,Low,0,0,7,Highway,3,Working,29.8,0,100.0
10367,34,Tier2,5KW,23.3,26,563.47,2149,High,0,2,20,Highway,8,Working,36.4,0,100.0
10368,48,Tier5,5KW,37.3,22,373.26,1455,Low,1,1,14,Highway,3,Working,60.6,1,100.0
10369,63,Tier4,2KW,42.0,28,345.88,2074,Low,1,1,30,Highway,9,Not Working,163.3,1,18.41
10370,36,Tier4,2KW,20.1,13,247.94,2166,High,0,5,38,Private,4,Working,25.5,0,100.0
10371,39,Tier4,4KW,43.3,34,465.31,1490,Low,1,3,4,Public,4,Working,65.5,1,100.0
10372,37,Tier4,2KW,48.7,8,356.1,982,Low,1,1,38,Private,6,Working,74.6,0,80.36
10373,46,Tier3,4KW,41.3,11,504.14,2220,Low,0,0,20,Private,2,Working,55.6,0,99.44
10374,26,Tier5,5KW,51.5,32,589.25,775,High,1,3,37,Private,1,Working,79.9,1,100.0
10375,63,Tier1,4KW,38.6,32,561.62,2369,Low,0,5,25,Highway,2,Working,69.1,1,100.0
10376,29,Tier5,3KW,38.7,27,464.5,1756,Medium,1,2,28,Private,9,Working,49.1,0,100.0
10377,37,Tier2,4KW,38.5,11,459.36,728,High,0,4,6,Highway,5,Working,55.8,0,97.0
10378,51,Tier1,2KW,48.6,17,448.89,1824,High,0,2,45,Public,5,Working,59.4,0,100.0
10379,32,Tier4,5KW,40.4,23,704.98,1032,High,1,3,27,Highway,1,Working,50.7,1,100.0
10380,43,Tier3,4KW,29.7,11,380.12,1987,High,1,4,42,Private,3,Working,51.5,1,94.26
10381,25,Tier5,4KW,39.2,25,459.5,450,Low,0,0,28,Public,1,Working,61.6,1,100.0
10382,63,Tier3,2KW,39.3,32,428.28,463,Medium,0,5,33,Private,2,Working,53.0,1,100.0
10383,56,Tier4,5KW,32.9,32,356.02,2140,Low,0,0,23,Highway,10,Not Working,110.6,1,55.8
10384,56,Tier2,4KW,45.2,11,404.42,1191,Medium,0,3,44,Private,3,Working,69.9,0,88.26
10385,23,Tier2,2KW,35.9,17,453.35,691,Medium,0,5,42,Private,5,Working,58.9,0,100.0
10386,44,Tier3,5KW,42.1,8,307.83,2214,High,0,5,24,Private,8,Working,75.2,0,74.48
10387,37,Tier4,5KW,40.1,16,647.83,1836,Low,0,2,2,Highway,1,Working,68.0,0,96.08
10388,59,Tier4,4KW,27.7,12,537.15,605,Low,1,3,2,Public,1,Working,42.2,1,100.0
10389,46,Tier3,3KW,25.2,20,581.04,2012,High,0,0,31,Highway,4,Working,39.5,0,100.0
10390,24,Tier5,5KW,27.8,15,430.64,1470,Medium,0,1,4,Highway,1,Working,39.6,0,100.0
10391,65,Tier4,5KW,34.2,8,412.43,1246,Medium,1,4,27,Highway,4,Working,45.7,1,97.66
10392,32,Tier5,4KW,50.9,25,424.33,2159,Low,1,2,26,Private,5,Working,78.5,1,100.0
10393,21,Tier1,4KW,34.5,33,366.44,483,Low,0,2,13,Highway,7,Not Working,101.1,1,64.75
10394,41,Tier1,2KW,38.7,19,605.98,1673,Medium,0,1,36,Private,3,Working,68.5,0,100.0
10395,39,Tier2,2KW,43.7,30,617.61,1593,Medium,0,2,18,Private,7,Working,75.0,0,100.0
10396,41,Tier1,2KW,31.4,16,515.96,2327,High,0,2,17,Private,8,Working,55.2,0,100.0
10397,38,Tier3,2KW,30.9,27,653.77,1920,High,0,3,19,Public,3,Working,38.3,1,100.0
10398,63,Tier3,5KW,45.5,6,737.57,1836,Medium,1,3,28,Private,9,Working,79.0,0,69.4
10399,23,Tier3,2KW,40.7,27,671.62,1150,Low,1,5,9,Public,8,Working,50.4,1,100.0
10400,64,Tier5,5KW,29.4,27,393.7,1261,Medium,1,2,25,Private,2,Working,51.2,1,100.0
10401,52,Tier5,4KW,30.9,10,159.73,521,Medium,1,1,37,Private,9,Working,53.3,0,91.42
10402,30,Tier5,2KW,35.9,33,539.14,2482,Medium,0,5,47,Private,1,Working,54.3,1,100.0
10403,60,Tier1,2KW,38.3,22,501.22,2244,Medium,1,1,23,Private,1,Working,62.9,1,100.0
10404,35,Tier2,4KW,47.4,28,463.07,1518,Low,0,3,19,Private,9,Working,77.6,1,100.0
10405,25,Tier2,2KW,40.3,26,422.17,883,Medium,0,1,26,Public,3,Working,62.0,0,100.0
10406,24,Tier1,3KW,25.2,16,612.08,359,Medium,0,3,30,Public,8,Working,41.5,0,100.0
10407,48,Tier3,5KW,27.1,20,264.43,1765,Medium,0,1,25,Highway,3,Working,42.4,0,100.0
10408,24,Tier3,4KW,38.1,5,633.84,2359,Medium,1,2,31,Private,8,Not Working,113.8,1,18.68
10409,35,Tier2,5KW,36.4,23,658.05,527,Medium,0,4,42,Private,8,Working,48.5,0,100.0
10410,37,Tier5,5KW,26.6,34,468.02,507,High,0,0,5,Highway,8,Not Working,77.8,0,78.04
10411,64,Tier5,5KW,45.5,8,484.11,1733,Medium,0,2,3,Public,6,Working,56.0,0,96.4
10412,23,Tier1,2KW,12.5,14,307.71,944,Low,0,5,19,Highway,10,Working,19.9,0,100.0
10413,30,Tier3,5KW,38.4,14,570.54,914,Low,0,5,29,Public,2,Not Working,119.5,1,27.45
10414,62,Tier5,3KW,19.5,28,602.55,913,Medium,0,3,25,Public,3,Not Working,76.2,1,66.78
10415,43,Tier3,5KW,43.8,11,541.72,822,Medium,0,5,37,Public,6,Working,58.7,0,98.34
10416,38,Tier2,4KW,32.4,10,301.26,2454,Medium,0,3,20,Public,7,Working,56.5,0,89.42
10417,21,Tier2,4KW,42.5,30,256.87,825,Medium,1,2,45,Public,9,Working,58.8,0,100.0
10418,55,Tier2,5KW,31.1,26,421.16,2434,Low,0,4,5,Highway,8,Working,40.5,1,100.0
10419,51,Tier1,2KW,48.3,33,459.5,1992,Low,0,4,34,Highway,1,Working,82.7,1,100.0
10420,64,Tier5,3KW,16.3,16,571.82,368,Low,0,5,35,Private,4,Working,22.5,1,100.0
10421,21,Tier1,2KW,43.8,14,421.14,2090,Low,1,3,11,Public,6,Working,62.5,1,100.0
10422,23,Tier2,2KW,28.9,29,577.51,1162,Low,1,4,24,Private,8,Not Working,83.3,1,68.47
10423,23,Tier1,5KW,38.8,16,585.5,2475,Medium,0,2,36,Highway,10,Working,57.7,0,100.0
10424,57,Tier5,2KW,39.2,17,506.83,364,High,0,3,45,Public,5,Working,54.9,0,100.0
10425,39,Tier1,5KW,21.1,19,554.28,2458,Medium,1,2,36,Public,7,Working,31.4,0,100.0
10426,49,Tier2,4KW,45.0,32,400.07,1145,Low,1,2,40,Public,6,Working,60.7,1,100.0
10427,45,Tier3,3KW,38.9,34,313.0,1859,High,0,1,8,Private,6,Working,60.0,0,100.0
10428,53,Tier3,2KW,36.2,34,381.73,743,Medium,1,2,3,Private,2,Working,61.0,1,100.0
10429,56,Tier2,2KW,38.9,25,350.07,1396,Low,0,3,3,Public,7,Working,62.3,1,100.0
10430,49,Tier2,5KW,36.3,17,595.28,1577,Medium,1,5,29,Private,6,Working,44.0,0,100.0
10431,46,Tier5,5KW,43.3,23,553.51,1300,Medium,1,1,1,Public,10,Working,68.2,0,100.0
10432,24,Tier5,2KW,30.3,20,206.35,2373,Low,1,3,26,Public,3,Working,41.5,1,100.0
10433,34,Tier2,2KW,43.4,15,471.46,2143,Medium,0,2,25,Highway,5,Working,56.0,0,100.0
10434,47,Tier1,2KW,40.7,5,235.71,1174,Low,0,0,42,Highway,7,Working,68.9,0,73.66
10435,53,Tier1,2KW,33.3,22,319.93,1515,High,0,2,39,Public,10,Working,46.1,0,100.0
10436,42,Tier5,5KW,53.5,11,549.84,609,Medium,0,1,22,Private,8,Working,86.2,0,78.6
10437,23,Tier3,5KW,39.5,16,243.08,367,Low,0,2,33,Highway,8,Working,68.2,0,95.4
10438,43,Tier5,3KW,37.0,22,286.3,1062,Medium,1,5,33,Private,5,Working,61.7,1,100.0
10439,41,Tier4,5KW,40.7,16,327.11,502,Medium,0,0,38,Private,10,Working,65.7,0,98.86
10440,61,Tier5,2KW,34.0,13,259.81,1528,Low,0,2,3,Highway,1,Working,58.3,0,94.9
10441,43,Tier5,3KW,47.0,21,279.57,1252,Low,0,1,31,Private,6,Working,77.0,0,100.0
10442,24,Tier5,5KW,34.8,8,443.27,2441,Low,0,2,20,Private,10,Working,45.9,0,97.94
10443,41,Tier3,2KW,43.2,28,247.83,1907,Low,1,4,21,Highway,9,Working,53.2,1,100.0
